122.39	5.26	59.80
122.26	5.26	62.55
122.27	5.25	62.98
122.27	5.25	62.39
122.23	5.25	61.39
122.09	5.25	60.33
121.80	5.24	60.06
121.40	5.24	59.86
120.86	5.24	59.67
120.12	5.24	59.36
119.18	5.23	58.90
118.18	5.23	58.45
117.19	5.23	58.06
116.47	5.23	58.09
115.79	5.23	58.14
115.11	5.22	58.08
114.27	5.22	57.48
113.21	5.22	56.19
112.22	5.22	54.94
111.41	5.21	54.00
111.22	5.21	54.46
111.35	5.21	55.52
111.60	5.21	56.75
111.88	5.21	57.77
112.03	5.22	58.11
112.10	5.22	58.21
112.03	5.22	58.07
111.62	5.22	57.55
110.95	5.22	56.80
110.22	5.22	56.04
109.49	5.22	55.42
109.07	5.23	55.74
108.77	5.23	56.29
108.54	5.23	56.88
108.35	5.23	57.33
108.10	5.23	56.94
107.86	5.23	56.11
107.68	5.23	55.14
107.60	5.24	54.16
107.67	5.24	53.28
107.90	5.24	52.61
108.26	5.24	52.22
108.75	5.24	52.23
109.29	5.24	53.16
109.97	5.24	54.69
110.85	5.25	56.38
112.03	5.25	58.02
113.87	5.25	59.03
115.84	5.25	59.88
117.77	5.25	60.61
119.31	5.25	61.38
120.43	5.25	62.15
121.28	5.26	62.73
121.84	5.26	63.02
122.04	5.26	62.82
122.02	5.26	62.28
121.83	5.26	61.39
121.58	5.27	59.92
121.31	5.27	57.95
120.97	5.27	55.90
120.59	5.27	53.97
120.18	5.27	52.79
119.75	5.27	52.38
119.31	5.28	52.27
118.90	5.28	52.34
118.51	5.28	52.33
118.18	5.28	51.99
117.90	5.28	51.77
117.71	5.28	51.77
117.64	5.28	52.09
117.91	5.28	53.26
118.19	5.28	54.65
118.39	5.28	56.18
118.34	5.28	57.71
117.84	5.28	59.13
117.17	5.28	60.35
116.42	5.27	61.26
115.69	5.27	61.48
115.02	5.27	60.97
114.37	5.26	60.10
113.76	5.26	58.97
113.22	5.26	57.66
112.76	5.25	56.26
112.36	5.25	54.91
112.03	5.25	53.76
111.77	5.25	52.96
111.56	5.24	53.12
111.43	5.24	53.56
111.42	5.24	54.18
111.54	5.23	54.87
111.93	5.23	55.16
112.41	5.23	55.50
112.95	5.24	55.95
113.50	5.24	56.72
114.02	5.24	57.99
114.48	5.25	59.21
114.82	5.25	60.22
114.90	5.26	60.36
114.77	5.26	59.85
114.52	5.27	59.08
114.19	5.27	58.20
113.80	5.27	57.47
113.40	5.28	56.87
113.03	5.28	56.45
112.71	5.29	56.28
112.66	5.29	57.15
112.71	5.30	58.28
112.78	5.30	59.31
112.83	5.30	59.98
112.58	5.31	58.77
112.23	5.31	56.72
111.96	5.31	54.82
111.86	5.32	53.52
112.30	5.32	55.06
113.04	5.32	57.77
113.91	5.32	60.55
114.86	5.31	62.71
115.74	5.31	62.29
116.61	5.31	61.26
117.42	5.30	59.90
118.11	5.30	58.83
118.65	5.30	58.26
119.10	5.29	57.87
119.46	5.29	57.64
119.70	5.28	57.90
119.87	5.28	58.36
119.97	5.28	58.75
120.02	5.27	58.90
120.08	5.27	57.70
120.13	5.27	55.96
120.15	5.26	54.25
120.15	5.26	52.88
120.15	5.26	53.13
120.14	5.25	54.91
120.09	5.25	56.92
119.98	5.25	58.81
119.77	5.25	59.69
119.43	5.25	58.45
118.99	5.25	56.83
118.45	5.26	55.14
117.80	5.26	53.68
116.87	5.26	54.24
115.87	5.26	55.28
114.87	5.26	56.49
113.95	5.26	57.67
113.25	5.26	58.04
112.83	5.26	57.49
112.56	5.27	56.84
112.45	5.27	56.24
112.49	5.27	55.94
112.81	5.27	57.02
113.21	5.27	58.15
113.65	5.27	59.12
114.08	5.27	59.51
114.40	5.26	58.20
114.65	5.26	56.61
114.78	5.26	55.03
114.70	5.25	54.09
114.33	5.25	54.44
113.87	5.25	55.04
113.38	5.25	55.69
112.95	5.24	55.76
112.67	5.24	55.03
112.45	5.24	54.33
112.30	5.24	53.88
112.25	5.23	54.51
112.30	5.23	56.24
112.44	5.23	57.97
112.68	5.22	59.35
113.16	5.22	58.93
113.73	5.21	57.58
114.28	5.21	55.94
114.72	5.20	54.33
114.80	5.19	53.84
114.74	5.19	53.52
114.58	5.18	53.28
114.32	5.17	52.94
113.97	5.17	52.25
113.63	5.16	51.49
113.36	5.15	50.67
113.37	5.15	49.71
113.67	5.14	48.67
113.98	5.13	47.83
114.20	5.13	47.31
113.95	5.12	47.82
113.42	5.11	48.91
112.81	5.11	50.18
112.17	5.10	51.44
111.82	5.09	51.69
111.52	5.09	51.81
111.21	5.08	52.01
110.86	5.07	52.46
110.22	5.07	54.18
109.53	5.06	56.25
108.87	5.05	58.33
108.31	5.05	60.20
108.20	5.05	60.94
108.21	5.05	61.25
108.26	5.06	61.27
108.29	5.06	61.09
107.85	5.07	61.19
107.37	5.07	61.13
107.02	5.08	60.76
106.96	5.09	59.89
107.65	5.10	57.83
108.52	5.10	55.62
109.46	5.11	53.56
110.24	5.12	52.33
110.79	5.13	52.07
111.18	5.13	52.29
111.41	5.14	52.93
111.28	5.15	54.16
110.94	5.16	55.65
110.55	5.17	57.08
110.19	5.17	58.23
110.21	5.18	58.18
110.37	5.19	57.59
110.58	5.19	56.66
110.80	5.20	55.49
110.84	5.21	53.71
110.86	5.21	52.03
110.94	5.22	50.85
111.10	5.22	50.49
111.69	5.22	53.26
112.33	5.23	56.67
112.93	5.23	60.08
113.34	5.23	62.53
113.35	5.24	62.65
113.20	5.24	61.91
112.92	5.24	60.45
112.56	5.25	58.21
112.16	5.25	55.23
111.71	5.25	52.24
111.25	5.26	49.58
110.79	5.26	47.83
110.44	5.26	48.99
110.11	5.27	50.83
109.79	5.27	52.99
109.47	5.27	55.13
109.00	5.27	55.75
108.52	5.28	55.61
108.15	5.28	55.39
107.95	5.28	55.30
108.18	5.28	56.09
108.80	5.28	57.63
109.52	5.28	59.26
110.28	5.28	60.79
110.90	5.27	61.74
111.37	5.27	62.21
111.72	5.27	62.34
111.90	5.26	62.13
111.71	5.26	61.24
111.34	5.26	60.07
110.85	5.25	58.82
110.30	5.25	57.61
109.84	5.25	57.01
109.41	5.24	56.71
109.00	5.24	56.62
108.63	5.24	56.72
108.29	5.23	56.99
108.00	5.23	57.45
107.78	5.23	58.01
107.66	5.22	58.62
107.66	5.22	59.24
107.86	5.22	59.74
108.21	5.21	60.19
108.67	5.21	60.60
109.23	5.21	60.97
109.89	5.20	61.16
110.63	5.19	61.32
111.40	5.17	61.59
112.19	5.16	62.08
113.10	5.14	63.47
113.88	5.13	64.80
114.40	5.12	65.78
114.30	5.10	65.71
113.58	5.09	64.52
112.68	5.07	62.82
111.73	5.06	60.74
111.26	5.04	58.37
110.91	5.03	55.96
110.66	5.02	53.69
110.48	5.00	51.80
110.30	4.99	51.34
110.17	4.97	51.35
110.08	4.96	51.74
110.02	4.94	52.39
110.00	4.93	53.16
110.00	4.92	53.71
110.03	4.90	54.26
110.09	4.89	54.78
110.18	4.87	55.22
110.30	4.86	55.46
110.41	4.84	55.08
110.58	4.83	54.70
110.83	4.82	54.46
111.17	4.80	54.46
111.68	4.79	55.48
112.33	4.77	57.12
113.09	4.76	58.71
113.93	4.75	60.02
114.93	4.75	60.05
116.00	4.76	59.24
117.06	4.77	58.25
118.06	4.79	57.33
118.92	4.80	57.74
119.62	4.81	58.43
120.14	4.82	59.03
120.46	4.83	59.32
120.28	4.84	57.79
119.92	4.85	55.94
119.46	4.86	54.00
118.97	4.87	52.25
118.82	4.88	52.09
118.74	4.89	52.46
118.62	4.90	53.03
118.42	4.91	53.62
117.93	4.92	53.73
117.08	4.92	53.11
116.17	4.92	52.36
115.27	4.93	51.55
114.44	4.93	50.78
113.75	4.93	50.13
113.27	4.93	49.67
113.07	4.93	49.50
113.23	4.93	49.70
