116.87	6.18	68.92
117.23	6.17	67.81
117.63	6.17	66.91
118.28	6.16	67.45
119.00	6.15	68.39
119.77	6.15	69.58
120.59	6.14	70.92
121.53	6.13	72.14
122.44	6.12	73.32
123.23	6.12	74.42
123.83	6.11	75.39
123.98	6.11	76.21
123.96	6.12	76.77
123.80	6.12	76.99
123.71	6.13	76.59
123.61	6.14	75.66
123.28	6.16	74.41
122.57	6.17	72.90
120.85	6.19	71.11
118.87	6.20	69.31
116.83	6.21	67.63
114.92	6.23	66.22
114.38	6.24	66.25
114.19	6.25	66.67
114.23	6.26	67.36
114.41	6.27	68.18
114.61	6.27	68.99
114.29	6.28	69.22
113.74	6.29	69.12
113.23	6.29	68.93
112.84	6.30	68.69
112.65	6.30	68.41
113.01	6.30	68.06
113.50	6.30	67.80
114.05	6.30	67.70
114.57	6.30	67.96
114.95	6.29	68.89
115.26	6.29	69.92
115.48	6.29	70.87
115.51	6.29	71.33
115.35	6.28	71.15
115.15	6.28	70.76
114.98	6.28	70.23
115.01	6.28	69.68
115.32	6.28	69.19
115.71	6.27	68.79
116.14	6.27	68.53
116.56	6.27	68.53
116.86	6.27	69.15
117.14	6.27	69.87
117.41	6.26	70.57
117.69	6.26	71.03
118.00	6.26	70.96
118.29	6.26	70.78
118.52	6.25	70.54
118.61	6.25	70.41
118.55	6.25	70.42
118.47	6.25	70.50
118.39	6.25	70.65
118.46	6.24	70.92
118.70	6.24	71.32
118.95	6.24	71.74
119.20	6.24	72.12
119.39	6.23	72.39
119.38	6.23	72.39
119.33	6.23	72.33
119.25	6.23	72.22
119.17	6.23	72.12
119.18	6.22	72.18
119.18	6.22	72.23
119.16	6.22	72.24
119.07	6.22	72.15
118.85	6.22	71.83
118.60	6.22	71.46
118.36	6.22	71.04
118.17	6.22	70.61
118.08	6.21	70.22
118.07	6.21	69.87
118.13	6.21	69.59
118.27	6.21	69.41
118.56	6.21	69.43
118.92	6.21	69.57
119.34	6.21	69.83
119.79	6.22	70.19
120.31	6.22	70.84
120.81	6.23	71.52
121.24	6.24	72.11
121.53	6.24	72.48
121.45	6.25	72.16
121.28	6.26	71.67
121.07	6.26	71.10
120.90	6.27	70.55
121.09	6.27	70.52
121.35	6.28	70.57
121.62	6.29	70.67
121.87	6.29	70.78
121.87	6.29	70.63
121.68	6.30	70.31
121.52	6.30	70.08
121.45	6.30	70.03
121.69	6.30	70.51
122.33	6.30	71.65
123.05	6.30	72.85
123.76	6.30	73.94
124.30	6.29	74.41
124.66	6.29	74.38
124.86	6.28	74.12
124.89	6.28	73.72
124.45	6.27	73.31
123.86	6.26	72.88
123.22	6.26	72.48
122.64	6.25	72.15
122.61	6.25	72.24
122.76	6.24	72.46
122.97	6.24	72.71
123.18	6.23	72.95
123.24	6.22	72.99
123.10	6.22	72.77
122.88	6.21	72.52
122.59	6.21	72.27
122.23	6.20	72.16
121.83	6.20	72.22
121.36	6.20	72.28
120.84	6.20	72.29
120.20	6.19	72.03
119.47	6.19	71.54
118.78	6.19	71.03
118.17	6.19	70.54
117.80	6.19	70.28
117.79	6.18	70.40
117.91	6.18	70.57
118.11	6.18	70.72
118.34	6.18	70.81
118.43	6.18	70.27
118.53	6.17	69.72
118.64	6.17	69.30
118.77	6.17	69.18
118.95	6.17	70.07
119.16	6.17	71.15
119.39	6.17	72.22
119.65	6.16	72.92
119.93	6.16	72.87
120.22	6.16	72.62
120.51	6.16	72.27
120.78	6.16	71.97
121.02	6.16	71.87
121.25	6.16	71.83
121.51	6.16	71.87
121.80	6.16	72.03
122.16	6.15	72.36
122.54	6.15	72.74
122.93	6.15	73.16
123.35	6.15	73.57
123.80	6.16	73.94
124.20	6.16	74.26
124.49	6.17	74.48
124.57	6.17	74.52
124.41	6.18	74.36
124.13	6.18	74.10
123.75	6.19	73.77
123.30	6.19	73.40
122.82	6.20	73.00
122.34	6.20	72.65
121.90	6.20	72.36
121.62	6.21	72.29
121.65	6.21	72.59
121.71	6.21	72.96
121.75	6.22	73.32
121.72	6.22	73.61
121.33	6.22	73.58
120.80	6.22	73.39
120.23	6.22	73.07
119.67	6.22	72.62
119.25	6.21	71.87
118.91	6.21	71.04
118.66	6.21	70.24
118.50	6.21	69.56
118.53	6.20	69.34
118.70	6.20	69.43
118.94	6.20	69.69
119.25	6.20	70.07
119.55	6.20	70.50
119.79	6.19	70.88
120.08	6.19	71.33
120.44	6.19	71.86
120.93	6.19	72.52
121.70	6.20	73.52
122.48	6.21	74.44
123.19	6.22	75.18
123.64	6.23	75.34
123.73	6.24	74.76
123.72	6.25	74.01
123.67	6.25	73.28
123.76	6.26	73.11
123.99	6.27	73.47
124.26	6.28	74.01
124.55	6.29	74.64
124.86	6.30	75.26
125.17	6.30	75.74
125.47	6.31	76.12
125.71	6.32	76.38
125.88	6.32	76.47
125.96	6.32	76.11
125.92	6.32	75.54
125.76	6.32	74.93
125.45	6.32	74.35
124.83	6.32	74.19
124.07	6.32	74.15
123.24	6.31	74.14
122.41	6.31	74.10
121.76	6.31	73.88
121.19	6.31	73.55
120.68	6.31	73.10
120.23	6.30	72.53
119.96	6.30	71.59
119.85	6.30	70.30
119.72	6.30	69.08
119.50	6.30	68.08
119.08	6.30	67.51
117.96	6.29	68.30
116.80	6.29	69.32
115.73	6.29	70.37
114.96	6.29	71.11
115.06	6.29	70.63
115.40	6.29	69.95
115.90	6.29	69.23
116.43	6.30	68.67
116.63	6.30	69.10
116.80	6.30	69.73
116.95	6.30	70.45
117.09	6.30	71.15
117.04	6.30	71.45
117.10	6.30	71.67
117.36	6.30	71.83
118.08	6.30	71.97
119.43	6.30	72.10
120.87	6.30	72.20
122.26	6.30	72.26
123.18	6.30	72.12
123.82	6.30	72.01
124.18	6.30	71.98
124.06	6.30	72.35
123.57	6.31	73.00
122.97	6.31	73.69
122.41	6.31	74.27
122.37	6.31	74.35
122.42	6.31	74.28
122.51	6.31	74.11
122.58	6.31	73.90
122.36	6.31	73.72
122.09	6.31	73.58
121.82	6.31	73.51
121.57	6.31	73.54
121.63	6.31	74.12
121.67	6.31	74.69
121.60	6.31	75.08
121.27	6.31	74.99
120.36	6.30	73.88
119.32	6.30	72.50
118.27	6.30	71.04
117.41	6.30	69.84
117.02	6.29	69.36
116.79	6.29	69.07
116.71	6.29	68.91
116.73	6.28	68.80
116.72	6.28	68.28
116.74	6.28	67.57
116.89	6.27	67.10
117.22	6.27	67.01
117.80	6.27	67.72
118.75	6.27	69.77
119.86	6.27	72.07
121.09	6.27	74.36
122.40	6.27	76.06
123.75	6.28	76.93
125.06	6.28	77.50
126.30	6.28	77.84
127.23	6.28	78.26
127.93	6.29	78.65
128.54	6.29	78.82
129.09	6.29	78.72
129.83	6.29	77.79
130.64	6.30	76.39
131.31	6.30	74.96
131.76	6.30	73.72
131.81	6.30	73.51
131.42	6.31	74.28
130.70	6.31	75.16
129.63	6.31	75.93
127.98	6.31	75.76
125.75	6.32	74.42
123.41	6.32	72.82
121.14	6.32	71.18
119.17	6.33	69.75
118.89	6.33	70.03
119.03	6.33	70.66
119.45	6.33	71.50
120.02	6.33	72.43
120.61	6.34	73.31
120.82	6.34	73.75
120.49	6.34	73.58
120.09	6.34	73.27
119.67	6.34	72.85
119.28	6.35	72.36
118.99	6.35	71.92
118.77	6.35	71.43
118.66	6.35	70.89
118.70	6.36	70.26
119.10	6.36	69.36
119.55	6.36	68.51
119.99	6.36	67.81
120.34	6.37	67.36
119.99	6.37	67.63
119.63	6.37	68.18
119.40	6.37	68.93
119.50	6.37	69.79
120.56	6.37	70.47
121.82	6.37	71.35
123.10	6.36	72.49
123.99	6.32	74.39
124.52	6.28	76.84
124.99	6.22	79.18
125.58	6.17	81.00
126.62	6.12	81.76
